Cwmystwyth
Location: 2773E 2749N, 301 metres amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
              degC    degC    days      mm   hours
  2007    6   18.0    10.0       0   159.3   112.3
  2007    7   16.3     9.6       0   260.8   145.3
  2007    8   17.5     8.7       0    89.1   161.0
  2007    9   15.7     8.5       0   148.3   113.4
  2007   10   13.5     6.6       1    77.8   102.8
  2007   11    9.7     3.8       7   118.5    37.0
  2007   12    7.3     1.6      14   224.3    45.0
  2008    1    8.1     2.8       4   348.9    27.0
  2008    2    9.6     0.9      13    84.2   114.9
  2008    3    7.8     1.2       8   209.3    95.4
  2008    4   10.0     2.6       9   127.2   139.4
  2008    5   17.2     7.4       0    66.0   201.5
  2008    6   15.5     7.4       0   113.9   183.6
  2008    7   17.5    10.6       0   186.1   124.4
  2008    8   16.7    11.5       0   231.0    66.1
  2008    9   15.5     7.8       0   162.2    96.3
  2008   10   11.5     5.6       1   317.6    79.1
  2008   11    8.7     3.8       5   237.3    38.9
  2008   12    5.9    -0.3      19   140.1    57.2*
  2009    1    5.8    -0.7      15   167.1    42.0
  2009    2    5.5     0.8      11    35.1    26.2
  2009    3    8.7     2.0       6   110.8    93.0
  2009    4   12.5     3.5       6    78.6   135.7
  2009    5   14.1     6.1       0   126.1   152.2
  2009    6   18.2     9.0       0    99.9   182.4
  2009    7   17.7    11.0       0   219.9   128.7
  2009    8   17.8    11.1       0   140.7   140.1*
  2009    9   15.7     8.8       0    86.3    57.2
  2009   10   13.9     6.9       3   126.6    78.9*
  2009   11    9.4     4.9       0   425.4    34.0
  2009   12    5.2    -0.2      13   167.7    36.7
   2010   1    3.4    -2.3      22   127.9    32.9
   2010   2    4.8*   -1.6*     19*   70.4*   72.2*
   2010   3    8.7     0.8      16   102.0   119.3
   2010   4   13.0     3.8       4    56.8   194.3
   2010   5   14.2     4.7       4    71.5   207.3
   2010   6   18.8     8.0       0    80.5   220.0
   2010   7   17.3    11.9       0   209.3    80.3
   2010   8   16.6     9.3       0    88.8   130.5
   2010   9   16.3     8.7       1   181.2   135.5*
   2010  10   12.5*    5.2*      5*  108.0   117.2*
   2010  11    7.1*    0.5*     11*  154.9*   73.3*
   2010  12    3.1    -3.7      23    82.6    52.4*
   2011   1    5.8    -0.3      16   191.4    44.7
   2011   2    8.3     3.1       5   165.8    43.5
   2011   3   10.3     1.4      12    35.5   145.0
Site closed
