Lowestoft / Lowestoft Monckton Ave from Sept 2007
Location 6543E 2946N 25m amsl to July 2007 & from Sept 2007 6530E 2938N 18m amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
              degC    degC    days      mm   hours
   2008   1    9.4     4.5       0    58.8    51.8
   2008   2    9.4     2.0       7    27.4   124.7
   2008   3    9.2     3.4       4    91.8   107.3
   2008   4   12.5     4.7       3    45.5   184.2
   2008   5   16.0     9.9       0    49.9   223.1
   2008   6   19.1    11.3       0    40.9   210.0
   2008   7   21.1    13.5       0    30.6   267.8
   2008   8   21.4    14.1       0    72.4   153.0
   2008   9   18.2    10.8       0    68.4   129.1
   2008  10   14.2     6.5       1    86.5   106.3
   2008  11   10.1     5.5       1   102.8    39.7
   2008  12    6.7     2.4       7    32.8    48.7
   2009   1    5.6     1.2      11    42.3    44.2
   2009   2    7.1     2.0       9    54.8    45.4
   2009   3   10.9     2.9       5    42.7   120.2
   2009   4   13.6     6.6       0     5.9   219.3
   2009   5   16.5     9.3       0    38.3   235.7
   2009   6   18.1    11.6       0    64.2   220.3
   2009   7   21.2    13.2       0    85.3   223.2
   2009   8   22.8    14.1       0    18.7   250.8
   2009   9   19.5    11.9       0    13.6   172.9
   2009  10   15.3*    9.3*      0*   40.2    81.6*
   2009  11   12.4     6.3       0    75.4    83.1
   2009  12    7.0     2.3       8    99.8    41.3
   2010   1    3.9     0.0      13    56.1    44.7
   2010   2    5.3     0.6      12    89.1    53.9
   2010   3    9.9*    2.9*      6*   29.4   111.7*
   2010   4   12.9     4.3       1    18.8   220.8
   2010   5   14.6     6.9       0    11.1   243.9
   2010   6   18.7    11.4       0    25.2   222.6
   2010   7   23.6    14.9       0    51.0   226.6
   2010   8   20.2    12.9       0   140.5   163.2
   2010   9   18.4    11.2       0    75.6   130.8
   2010  10   14.5     8.4       0    64.5    84.9
   2010  11    9.2*    4.3*      6*  100.5*   55.8*
   2010  12    3.7*   -1.4*     19*   21.8*   37.9*
   2011   1    7.0*    2.7*      3*   61.8*   27.2*
   2011   2    9.0*    4.1*      2*   36.5*   46.5*
   2011   3    9.8*    3.2*      3*    5.2*   93.7*
   2011   4   15.8*    7.0*      1*    6.0*  211.8*
   2011   5   17.9*    9.0*      0*    9.2*  255.8*
   2011   6   19.7*   11.6*      0*   70.9*  252.2*
   2011   7   19.0*   12.3*      0*   55.4*  188.1*
   2011   8   20.2*   13.2*      0*   57.8*  185.1*
   2011   9   21.1*   12.3*      0*   18.1*  202.2*
   2011  10   17.1*   10.0*      0*   46.5*  171.0*
   2011  11   13.1*    7.4*      2*   22.7*   65.5*
   2011  12    8.7*    2.7*      5*   54.9*   78.8*
   2012   1    8.7*    3.1*      5*   33.1*   53.9*
   2012   2    7.1*    1.6*     13*   13.8*   86.6*
   2012   3   11.3*    3.7*      2*   64.2*  141.3*
   2012   4   10.9*    4.3*      3*  108.9*  151.1*
   2012   5   15.1*    8.6*      0*   46.6*  171.3*
   2012   6   17.9*   10.9*      0*   74.4*  189.0*
   2012   7   20.3*   12.8*      0*   93.6*  206.9*
   2012   8   22.0*   14.0*      0*   59.6*  217.3*
   2012   9   18.9*    9.5*      0*   38.8*  200.8*
   2012  10   13.6*    7.9*      0*   92.7*   94.7*
   2012  11   10.5*    4.4*      2*   62.1*   79.6*
   2012  12    7.9*    2.4*      8*   95.6*   41.9*
   2013   1    6.1*    0.8*     15*   49.3*   61.9*
   2013   2    5.0*    1.3*      6*   36.4*   39.8*
   2013   3    5.3*    1.0*     11*   92.0*   77.6*
   2013   4   11.5*    3.9*      4*   21.7*  206.4*  Provisional
   2013   5   14.2*    6.4*      2*   45.7*  212.1*  Provisional
   2013   6   16.9*   10.6*      0*   18.6*  178.6*  Provisional
   2013   7   21.9*   13.7*      0*   10.0*  265.6*  Provisional
   2013   8   22.4*   14.3*      0*   35.7*  242.8*  Provisional
