Waddington
Location 4988E 3653N 68m amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
              degC    degC    days      mm   hours
   1992   9   16.9     9.7       0    65.7   126.2
   1992  10   10.5     4.7       0    70.0    92.5
   1992  11   10.2     3.3       3    59.7    65.5
   1992  12    5.7     0.2      14    36.7    43.2
   1993   1    8.5     1.9       7    45.4    44.4
   1993   2    6.9     2.1       4    12.1    47.5
   1993   3   10.2     2.3       7    13.1   119.7
   1993   4   12.7     5.8       1    69.9   106.2
   1993   5   15.4     7.1       0    43.2   205.3
   1993   6   19.3     9.9       0    58.2   194.9
   1993   7   19.4    11.0       0    53.8   200.3
   1993   8   19.1    10.2       0    45.8   194.4
   1993   9   15.6     9.0       0   101.9    85.1
   1993  10   11.4     5.1       3    76.2   111.0
   1993  11    6.8     2.4      10    60.7    39.2
   1993  12    7.4     2.3       7    74.5    55.7
   1994   1    7.2     2.1       5    70.0    70.4
   1994   2    5.4    -0.7      15    46.2    80.4
   1994   3   10.9     3.9       1    42.2   119.2
   1994   4   12.0     4.6       0    35.7   186.4
   1994   5   13.7     6.5       0    45.1   148.3
   1994   6   19.4    10.8       0     6.6   216.3
   1994   7   24.1    13.1       0    54.2   232.5
   1994   8   20.5    11.9       0    57.6   192.7
   1994   9   16.1     9.5       0   100.7   118.4
   1994  10   12.8     6.2       0    49.4    99.9
   1994  11   12.0     6.2       2    43.9    61.5
   1994  12    8.8     2.9       8    63.5    66.2
   1995   1    7.0     1.0      10    81.8    60.9
   1995   2    9.2     3.0       1    53.4    85.7
   1995   3    9.0     1.3       8    31.5   184.1
   1995   4   12.7     4.9       2    11.7   163.8
   1995   5   16.4     7.0       0    43.6   199.1
   1995   6   17.9     9.4       0    17.8   184.1
   1995   7   24.4    13.6       0    12.1   255.0
   1995   8   24.1    13.1       0     5.9   259.6
   1995   9   17.5    10.0       0    57.8   132.8
   1995  10   16.8     8.9       0    16.3   143.0
   1995  11   10.0     4.7       3    51.9    65.5
   1995  12    4.0    -0.1      16    57.4    48.4
   1996   1    4.9     1.5       9    34.5    19.6
   1996   2    5.1    -0.5      18    44.1    83.7
   1996   3    6.1     1.2       9    15.6    59.6
   1996   4   12.7     3.8       7    23.6   149.0
   1996   5   13.3     5.2       0    32.0   174.6
   1996   6   19.5     9.5       0    20.0   237.8
   1996   7   22.1    11.4       0    15.5   252.5
   1996   8   21.5    12.2       0    45.9   191.3
   1996   9   17.4     9.8       0     9.5   130.3
   1996  10   15.1     7.6       0    46.0   134.3
   1996  11    8.5     2.5      12    87.6    90.8
   1996  12    4.9     0.3      14    73.6    49.5
   1997   1    4.7    -0.8      18    12.3    39.7
   1997   2    9.7     3.4       1    26.7    83.2
   1997   3   12.1     4.4       1    13.9   138.7
   1997   4   13.0     4.7       1    23.6   140.9
   1997   5   16.2     6.6       1    49.3   262.0
   1997   6   17.6    10.2       0   136.3   150.8
   1997   7   21.2    12.1       0    62.4   214.7
   1997   8   24.0    14.4       0    95.8   207.6
   1997   9   17.7    10.1       0    25.6   151.3
   1997  10   13.5     6.3       3    47.3   118.7
   1997  11   10.6     5.5       0    59.6    39.2
   1997  12    7.8     3.1       3    51.9    45.2
   1998   1    7.5     1.9       7    74.2    57.5
   1998   2   10.8     4.0       4     9.3   112.7
   1998   3   11.1     4.4       1    56.8    77.4
   1998   4   11.2     4.8       2    81.3   123.2
   1998   5   16.9     8.1       0    17.2   203.3
   1998   6   18.1    10.6       0    96.2   146.4
   1998   7   19.6    11.6       0    15.1   154.8
   1998   8   20.7    11.4       0    42.2   205.6
   1998   9   18.0    10.8       0    58.4    97.2
   1998  10   13.4     7.3       0    81.6   102.0
   1998  11    8.2     2.2       6    42.4    71.2
   1998  12    7.9     1.9      11    55.4    45.2
   1999   1    8.1     2.2       6    78.7    76.9
   1999   2    8.0     2.0       7    17.0   100.5
   1999   3   10.8     4.0       2    80.6   118.5
   1999   4   13.5     5.6       2    74.4   182.0
   1999   5   17.3     8.6       0    24.8   192.3
   1999   6   18.0     9.6       0    58.1   190.4
   1999   7   22.3    12.9       0    37.7   248.5
   1999   8   20.3    12.3       0    75.0   148.6
   1999   9   20.4    11.7       0    52.3   167.0
   1999  10   14.0     7.5       0    94.1   125.2
   1999  11   10.1     4.7       0    38.5    75.2
   1999  12    6.9     1.4      10    44.3    71.1
   2000   1    7.8     1.7       7    13.0    88.7
   2000   2    9.0     2.5       4    43.6   102.3
   2000   3   10.9     3.6       4    14.3   131.8
   2000   4   11.7     4.2       0   124.2   147.3
   2000   5   15.9     7.6       0    90.0   203.3
   2000   6   18.9    10.8       0    30.7   168.9
   2000   7   18.6    11.3       0    39.9   123.9
   2000   8   21.7    12.6       0    39.2   205.4
   2000   9   18.6    11.3       0   109.4   112.0
   2000  10   13.3     7.3       0    83.1    97.5
   2000  11    9.5     3.7       2   115.1    68.2
   2000  12    7.2     2.6      10    63.8    56.5
   2001   1    5.3    -0.1      15    41.7    84.5
   2001   2    7.7     0.7      13    59.8    95.9
   2001   3    8.0     1.6       8    41.0    86.7
   2001   4   11.1     3.7       0    79.9   127.8
   2001   5   17.1     7.6       0    39.5   252.6
   2001   6   18.4     9.7       0    23.3   182.5
   2001   7   21.5    13.4       0    63.9   195.0
   2001   8   21.7    13.1       0    58.1   203.8
   2001   9   16.5     9.9       0    99.4   103.8
   2001  10   16.4    10.3       0    79.6   125.4
   2001  11   10.2     4.0       3    28.0    74.1
   2001  12    6.2     0.6      14    24.1    76.6
   2002   1    7.9     2.0       8    30.9    43.1
   2002   2   10.1     3.6       0    40.5    98.8
   2002   3   11.1     3.5       2    26.0   121.8
   2002   4   13.9     4.8       0    26.4   209.0
   2002   5   16.1     8.2       0    50.0   191.3
   2002   6   19.2    10.6       0    29.1   187.4
   2002   7   20.5    12.1       0   177.8   186.6
   2002   8   21.5    13.5       0    60.3   156.5
   2002   9   18.3    10.4       0    29.9   146.0
   2002  10   12.9     6.5       0    78.6    90.4
   2002  11   10.3     5.1       0    91.2    49.3
   2002  12    6.7     3.4       5    92.9    42.5
   2003   1    6.6     1.9      11    51.4    57.8
   2003   2    7.1     0.2      13    16.3   102.7
   2003   3   12.1     3.0       5    16.2   192.3
   2003   4   14.4     5.3       2    20.0   202.8
   2003   5   16.7     8.5       0    49.8   221.5
   2003   6   21.0    11.7       0    95.4   229.0
   2003   7   21.8    13.4       0    87.4   209.4
   2003   8   22.9    13.6       0    11.4   218.1
   2003   9   20.0     9.9       0    24.2   189.2
   2003  10   13.1     5.7       0    39.2   155.7
   2003  11   10.6     5.0       0    45.4    80.7
   2003  12    7.2     1.7      13    59.6    66.9
   2004   1    7.5     2.1       9    72.2    52.0
   2004   2    7.9     2.9      10    30.3    95.6
   2004   3    9.9     3.0       4    25.0   109.2
   2004   4   13.7     5.9       0    83.8   155.4
   2004   5   16.8     8.1       0    24.4   220.2
   2004   6   20.1    11.6       0    52.4   206.8
   2004   7   20.1    12.1       0    80.2   179.1
   2004   8   21.8    13.9       0   145.9   192.9
   2004   9   18.6    11.2       0    47.8   182.0
   2004  10   13.7     7.4       0   110.6   111.1
   2004  11   10.0     5.0       4    36.8    47.2
   2004  12    8.2     2.8       7    17.0    67.3
   2005   1    8.6     2.5       5    22.4    64.7
   2005   2    6.6     1.6      10    43.5    78.7
   2005   3   10.1     3.9       6    22.0    78.2
   2005   4   13.3     4.7       1    66.6   166.5
   2005   5   15.7     7.2       0    36.8   257.1
   2005   6   20.1    11.1       0    44.4   204.7
   2005   7   20.9    12.6       0    67.6   182.6
   2005   8   20.9    12.0       0    70.0   197.1
   2005   9   19.3    11.3       0    52.6   169.8
   2005  10   15.9     9.9       0    71.2    88.2
   2005  11    9.3     3.1       8    36.6   111.5
   2005  12    7.0     1.7       7    30.2    68.4
   2006   1    6.3     1.9       7    16.0    55.9
   2006   2    6.3     1.2       8    39.6    68.4
   2006   3    7.8     1.5      12    48.3   110.0
   2006   4   12.0     4.7       2    31.6   164.1
   2006   5   16.4     8.3       0    87.0   187.3
   2006   6   21.1    11.3       0    11.6   209.7
   2006   7   25.8    14.2       0    50.4   304.5
   2006   8   20.1    12.6       0    67.8   160.8
   2006   9   21.3    12.8       0    58.2   178.2
   2006  10   16.2     9.7       0    55.2    98.1
   2006  11   11.3     4.6       0    59.8   116.0
   2006  12    8.5     3.5       5    46.4    44.8
   2007   1    9.5     4.1       3    59.5    86.3
   2007   2    8.8     2.8       7    61.1    70.0
   2007   3   10.6     3.3       1    32.2   153.4
   2007   4   15.9     6.7       0     6.8   208.8
   2007   5   15.5     8.0       0   101.0   147.1#
   2007   6   19.0    11.0       0   200.6   170.4#
   2007   7   19.3    12.0       0   124.8   174.6#
   2007   8   20.6    11.8       0    40.3   214.6#
   2007   9   18.3    10.6       0    19.2   152.0#
   2007  10   14.5     7.9       0    36.8   128.5#
   2007  11   10.2     4.4       1    42.2    80.1#
   2007  12    7.3     2.4       9    47.2    48.6#
   2008   1    9.3     3.7       2    96.6    56.3#
   2008   2    9.1     1.2      10    17.2   132.9#
   2008   3    9.2     2.6       4    66.7   127.6#
   2008   4   11.7     4.1       1    50.0   147.4#
   2008   5   17.9     8.4       0    41.2   232.5#
   2008   6   18.6    10.5       0    54.2   197.3#
   2008   7   21.2    12.5       0   105.6   208.6#
   2008   8   20.7    13.5       0    61.8   133.2#
   2008   9   17.2    10.6       0    81.6   122.4#
   2008  10   13.4     6.9       2    43.6   140.4#
   2008  11    9.3     4.5       4    71.9    64.8#
   2008  12    5.7     1.1      11    34.6    75.8#
   2009   1    5.5     0.7      11    44.6    62.5#
   2009   2    6.4     1.6      13    49.0    67.4#
   2009   3   10.8     3.4       3    21.2   150.0#
   2009   4   14.4     5.5       0    19.6   167.6#
   2009   5   16.7     8.0       0    51.6   199.0#
   2009   6   19.4    10.2       0    29.5   188.9#
   2009   7   21.1    12.5       0    96.6   184.5#
   2009   8   21.6    12.9       0    64.0   177.1#
   2009   9   18.4    11.0       0    16.0   141.9#
   2009  10   14.6     8.1       0    46.4    88.4#
   2009  11   11.1     5.4       0    76.0    90.6#
   2009  12    5.3     0.6      12    44.1    92.9#
   2010   1    3.4    -0.7      17    50.2    58.6#
   2010   2    4.7    -0.3      15    66.6    46.9#
   2010   3   10.0     2.7       9    38.4   121.5#
   2010   4   13.8     4.8       0    30.8   187.0#
   2010   5   15.3     6.8       0    21.0   213.5#
   2010   6   20.2    10.7       0    58.2   224.1#
   2010   7   22.3    13.8       0    50.0   162.0#
   2010   8   19.7    11.9       0   113.8   148.4#
   2010   9   17.9    10.6       0    74.8   122.8#
   2010  10   13.7     7.2       0    45.9   110.4#
   2010  11    7.6     2.7       8    72.2    72.7#
   2010  12    1.9    -3.3      20    25.9    52.3#
   2011   1    6.2     1.2      11    29.1    54.8#
   2011   2    8.9     3.5       3    49.2    48.0#
   2011   3   10.7     3.0       5     5.8   118.6#
   2011   4   17.0     7.0       0    13.2   214.0#
   2011   5   17.2     8.0       0    25.6   201.0#
   2011   6   19.5     9.9       0    46.8   200.6#
   2011   7   20.4    11.3       0    54.0   156.7#
   2011   8   20.5    11.9       0    59.2   128.2#
   2011   9   20.0    11.5       0    21.0   146.9#
   2011  10   16.5     8.8       0    36.6   111.2#
   2011  11   11.6     6.0       1    20.6    45.2#
   2011  12    8.2     2.7       4    62.4    52.4#
   2012   1    8.3     2.6       7    45.6    67.6#
   2012   2    6.9     0.9      12    13.0    71.4#
   2012   3   12.8     3.7       1    25.0   173.4#
   2012   4   11.0     3.8       1   155.4    95.7#
   2012   5   15.8     7.6       1    35.8   174.8#
   2012   6   17.3    10.3       0   121.8   102.4#
   2012   7   19.7    12.2       0    69.8   148.3#
   2012   8   21.4    12.5       0    61.2   146.7#
   2012   9   17.7     9.2       0    48.4   156.1#
   2012  10   12.4     6.1       0    71.8    83.3#
   2012  11    9.2     3.6       4    83.8    63.1#
   2012  12    7.0     1.5       9    95.2    64.3#
   2013   1    5.4     0.5      16    35.1    47.1#
   2013   2    5.4     0.4      15    28.1    74.7#
   2013   3    4.8    -0.2      18    62.0    69.8#
   2013   4   12.2     3.5       7     7.4   168.0#  Provisional
   2013   5   15.3     6.5       0    66.2   174.2#  Provisional
   2013   6   17.9     9.9       0    45.4   160.3#  Provisional
   2013   7   23.4    13.6       0    43.6   232.9#  Provisional
   2013   8   22.3    13.1       0    35.7   182.0#  Provisional
