Eskdalemuir
Location 3234E 6026N 242m amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
              degC    degC    days      mm   hours
   2006   9   17.5     9.9       0   181.6   109.1#
   2006  10   13.7     6.9       1   159.2    54.8#
   2006  11    8.9     2.9       6   285.0    45.3#
   2006  12    6.5     1.6      10   331.4    32.2#
   2007   1    7.4     1.7       8   286.9    40.3#
   2007   2    7.0     0.3      12   125.2    64.3#
   2007   3    8.7     1.4      10   137.0   103.1#
   2007   4   14.1     3.8       5    40.0   193.1#
   2007   5   13.4     5.2       2   146.7   153.4#
   2007   6   16.9     8.8       0   137.6   107.3#
   2007   7   17.2     9.0       0   168.2   114.5#
   2007   8   17.4     8.8       0   124.8   123.0#
   2007   9   15.7     6.4       1   107.6   116.3#
   2007  10   13.2     4.6       3    69.6    97.1#
   2007  11    9.0     2.4       6   124.6    43.2#
   2007  12    5.7    -0.5      13   197.6    39.1#
   2008   1    6.1     1.5      10   338.0    11.8#
   2008   2    8.2    -0.4      17   183.4    75.6#
   2008   3    7.3     0.4      11   180.6    89.1#
   2008   4    9.7     1.9      12    74.1    95.5#
   2008   5   16.4     6.6       2    17.6   167.4#
   2008   6   16.3     7.3       0   166.8   114.4#
   2008   7   18.7    10.7       0   149.5   127.7#
   2008   8   17.0    11.0       0   224.6    48.5#
   2008   9   14.4     7.6       0   124.0    48.8#
   2008  10   10.6     3.5       7   351.8    69.8#
   2008  11    7.5     2.5       6   125.0    54.2#
   2008  12    4.8    -1.7      20   152.7    50.6#
   2009   1    4.3    -1.0      20   248.0    29.0#
   2009   2    5.4    -0.7      16    65.6    42.5#
   2009   3    8.3     1.1       9   138.0    87.7#
   2009   4   12.6     3.1       6    80.8   116.2#
   2009   5   14.2     5.1       0   157.2   164.5#
   2009   6   18.1     8.2       0    79.8   134.4#
   2009   7   18.4    10.1       0   235.1    93.6#
   2009   8   17.5    10.5       0   393.0    89.6#
   2009   9   15.6     8.1       1    91.2    81.5#
   2009  10   12.5     5.1       4   146.6    64.8#
   2009  11    8.2     3.1       4   431.6    28.2#
   2009  12    3.3    -2.8      23   112.0    31.2#
   2010   1    2.2    -3.7      22    71.3    58.9#
   2010   2    3.8    -3.0      23    48.8    52.3#
   2010   3    7.9    -0.6      16   150.2    73.1#
   2010   4   11.7     1.6       8    74.6   135.1#
   2010   5   13.6     3.4       7    36.6   142.5#
   2010   6   18.7     8.0       0    32.8   140.4#
   2010   7   17.0    10.0       0   249.0    68.6#
   2010   8   17.5     8.4       0    95.8   114.6#
   2010   9   15.9     7.8       1   151.6    96.9#
   2010  10   11.5     4.5       5   108.6    74.7#
   2010  11    5.6     0.0      16   201.4    64.0#
   2010  12    1.4    -6.8      27    61.5    66.3#
   2011   1    4.4    -2.0      21   205.4    48.5#
   2011   2    6.6     1.2       6   266.1    37.2#
   2011   3    8.2    -0.2      13   124.3    70.3#
   2011   4   14.7     4.3       3   101.4   197.8#
   2011   5   13.4     5.5       3   224.0   120.3#
   2011   6   15.3     7.0       0   116.0    92.9#
   2011   7   18.3     7.4       0   134.8   160.8#
   2011   8   16.2     8.9       0   150.8    71.8#
   2011   9   15.2     8.3       0   236.0    72.0#
   2011  10   12.4     6.8       2   249.6    29.7#
   2011  11   10.5     4.3       4   212.4    45.9#
   2011  12    6.0     0.4      12   268.8    16.8#
   2012   1    5.9     0.0      11   164.0    43.6#
   2012   2    6.0     0.4      13   101.8    50.6#
   2012   3   11.6     2.0      11    58.2   128.6#
   2012   4    9.2     1.1       8    95.2    81.8#
   2012   5   14.5     4.3       6    82.2   183.4#
   2012   6   14.4     7.3       0   245.6    57.8#
   2012   7   16.1     9.1       0   203.0    60.0#
   2012   8   18.0     9.9       1   202.4   112.6#
   2012   9   14.0     6.8       2   169.4    91.2#
   2012  10   10.2     2.3      11   190.6    83.2#
   2012  11    7.2     1.7      11   239.2    44.3#
   2012  12    5.1    -0.4      15   243.6    36.6#
   2013   1    4.4     0.2      18   189.7    17.6#
   2013   2    5.1    -1.3      20    98.2    84.8#
   2013   3    3.9    -2.3      24    56.1    63.8#
   2013   4    8.9     1.1      11   165.4    99.5#  Provisional
   2013   5   13.1     3.9       7   119.4   119.0#  Provisional
   2013   6   16.9     7.0       0    82.2   126.9#  Provisional
   2013   7   21.4    11.1       0   134.4   185.4#  Provisional
   2013   8   17.8    10.1       0   102.0    73.8#  Provisional
